Year,State,City Or County,Latitude,Longitude
2015,Michigan,Detroit,42.331427,-83.0457538
2015,New York,Buffalo,42.88644679999999,-78.8783689
2015,Indiana,South Bend,41.6763545,-86.25198979999999
2015,Texas,Houston,29.7604267,-95.3698028
2015,New York,Bronx,40.8447819,-73.8648268
2015,Ohio,Dayton,39.7589478,-84.1916069
2015,Wisconsin,Menasha,44.2022084,-88.44649729999999
2015,Wisconsin,Milwaukee,43.0389025,-87.9064736
2015,New York,Brooklyn,40.6781784,-73.9441579
2015,Arizona,Gila Bend,32.9478236,-112.7168305
2015,New Jersey,Trenton,40.2205824,-74.759717
2015,New York,Gates,43.1480944,-77.7223162
2015,Texas,Killeen,31.1171194,-97.72779589999999
2015,Virginia,Richmond,37.5407246,-77.4360481
2015,Alabama,Montgomery,32.3792233,-86.3077368
2015,Pennsylvania,Williamsport,41.2411897,-77.00107860000001
2015,North Carolina,Lumberton,34.6182199,-79.0086424
2015,North Carolina,Charlotte,35.2270869,-80.8431267
2015,New Jersey,Paterson,40.9167654,-74.17181099999999
2015,Arizona,Phoenix,33.4483771,-112.0740373
2015,Georgia,Rome,34.257038,-85.1646726
2015,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
2015,Kentucky,Louisville,38.2526647,-85.7584557
2015,Indiana,Indianapolis,39.768403,-86.158068
2015,Michigan,Benton Harbor,42.1167065,-86.45418939999999
2015,Florida,Daytona Beach,29.2108147,-81.0228331
2015,Maryland,Baltimore,39.2903848,-76.6121893
2015,Florida,Panama City Beach,30.1765914,-85.8054879
2015,Texas,Amarillo,35.2219971,-101.8312969
2015,Indiana,Indianapolis,39.768403,-86.158068
2015,Tennessee,Clarksville,36.5297706,-87.3594528
2015,New Mexico,Albuquerque,35.0843859,-106.650422
2015,Florida,Tampa,27.950575,-82.4571776
2015,Oklahoma,Oklahoma City,35.4675602,-97.5164276
2015,Texas,Lancaster,32.5920798,-96.7561082
2015,New Jersey,Newark,40.735657,-74.1723667
2015,Arizona,Mesa,33.4151843,-111.8314724
2015,California,Stockton,37.9577016,-121.2907796
2015,California,Compton,33.8958492,-118.2200712
2015,Georgia,Atlanta,33.7489954,-84.3879824
2015,California,Coachella,33.6803003,-116.173894
2015,Mississippi,Brookhaven,31.5790588,-90.4406506
2015,Georgia,Columbus,32.4609764,-84.9877094
2015,Illinois,Chicago,41.8781136,-87.6297982
2015,South Carolina,Seneca,34.6856555,-82.9532036
2015,Missouri,Saint Louis,38.6270025,-90.19940419999999
2015,California,San Bernardino,34.1083449,-117.2897652
2015,Florida,Orange County,28.4844995,-81.2518833
2015,Michigan,Detroit,42.331427,-83.0457538
2015,Maryland,Baltimore,39.2903848,-76.6121893
2015,Missouri,Tyrone,37.2003245,-91.8699049
2015,Texas,Houston,29.7604267,-95.3698028
2015,Florida,Daytona Beach,29.2108147,-81.0228331
2015,Texas,Killeen,31.1171194,-97.72779589999999
2015,Georgia,Clarkesville,34.6125971,-83.5248933
2015,South Carolina,Charleston,32.7764749,-79.93105120000001
2015,California,Sacramento,38.5815719,-121.4943996
2015,Arkansas,Little Rock,34.7464809,-92.28959479999999
2015,California,Long Beach,33.7700504,-118.1937395
2015,Florida,New Port Richey,28.2441768,-82.7192671
2015,Tennessee,Friendship,35.9089616,-89.2453474
2015,Georgia,Douglasville,33.7514966,-84.7477136
2015,Oklahoma,Tulsa,36.1539816,-95.99277500000001
2015,Ohio,Beachwood (Warrensville Heights),41.4323067,-81.5102655
2015,New York,Syracuse,43.0481221,-76.14742439999999
2015,New York,New York (Manhattan),40.7830603,-73.9712488
2015,Georgia,Lagrange,33.0362218,-85.0322444
2015,Georgia,Dekalb County,33.7956441,-84.2278796
2015,California,Stockton,37.9577016,-121.2907796
2015,New York,Arverne (Queens),40.592658,-73.7977928
2015,Nebraska,Omaha,41.2565369,-95.9345034
2015,Massachusetts,Boston,42.3600825,-71.0588801
2015,Tennessee,Clarksville,36.5297706,-87.3594528
2015,Texas,San Antonio,29.4241219,-98.49362819999999
2015,Illinois,Rockford,42.2711311,-89.0939952
2015,Virginia,Portsmouth,36.8354258,-76.2982742
2015,North Carolina,Hope Mills,34.9704419,-78.9453056
2015,Florida,Lakeland,28.0394654,-81.9498042
2015,California,San Jose,37.3382082,-121.8863286
2015,Kansas,Wichita,37.68717609999999,-97.33005299999999
2015,California,San Francisco,37.7749295,-122.4194155
2015,Massachusetts,Boston,42.3600825,-71.0588801
2015,Tennessee,Chattanooga,35.0456297,-85.3096801
2015,Florida,Miami,25.7616798,-80.1917902
2015,Virginia,Roanoke,37.2709704,-79.9414266
2015,Texas,Dallas,32.7766642,-96.79698789999999
2015,Georgia,Savannah,32.0808989,-81.091203
2015,Tennessee,Memphis,35.1495343,-90.0489801
2016,Georgia,Lenox (El Dorado),31.2715768,-83.4648845
2016,Texas,Houston,29.7604267,-95.3698028
2016,Ohio,Mansfield,40.75839,-82.5154471
2016,Connecticut,Wallingford,41.4570108,-72.8230736
2016,Georgia,Columbus,32.4609764,-84.9877094
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Alabama,Ozark,31.459017,-85.640289
2016,New York,Mount Vernon,40.9125992,-73.8370786
2016,North Carolina,Madison,36.385415,-79.959485
2016,North Carolina,Wilson,35.7212689,-77.9155395
2016,Alabama,Birmingham,33.5185892,-86.8103567
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Illinois,Chicago (Roseland),41.71083369999999,-87.62358329999999
2016,North Carolina,Charlotte,35.2270869,-80.8431267
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,California,Sacramento,38.5815719,-121.4943996
2016,New York,Brooklyn,40.6781784,-73.9441579
2016,Florida,Orlando (Pine Hills),28.5577794,-81.4534046
2016,Maryland,Baltimore,39.2903848,-76.6121893
2016,North Carolina,Rocky Mount,35.9382103,-77.7905339
2016,Texas,Channelview,29.7760599,-95.11465330000001
2016,California,Fresno,36.7377981,-119.7871247
2016,New Mexico,Albuquerque,35.0843859,-106.650422
2016,California,Los Angeles,34.0522342,-118.2436849
2016,New Jersey,Bloomfield,40.8067546,-74.1854209
2016,California,Clearlake Oaks,39.0262841,-122.6719304
2016,Maryland,Baltimore,39.2903848,-76.6121893
2016,Texas,Mission (Palmview),26.233406,-98.3708503
2016,California,Wilmington,33.7857948,-118.2643567
2016,California,San Pedro,33.7360619,-118.2922461
2016,Louisiana,New Orleans,29.95106579999999,-90.0715323
2016,Missouri,Kansas City,39.0997265,-94.5785667
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Louisiana,New Orleans,29.95106579999999,-90.0715323
2016,Kentucky,Louisville,38.2526647,-85.7584557
2016,New York,Albany,42.6525793,-73.7562317
2016,Mississippi,Olive Branch,34.9617604,-89.8295315
2016,Florida,Clewiston,26.7542312,-80.93367529999999
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Tennessee,Dyersburg,36.0345159,-89.38562809999999
2016,Florida,Jacksonville,30.3321838,-81.65565099999999
2016,Texas,San Antonio,29.4241219,-98.49362819999999
2016,California,San Diego,32.715738,-117.1610838
2016,Florida,Orlando,28.5383355,-81.3792365
2016,California,Sacramento,38.5815719,-121.4943996
2016,Missouri,Kansas City,39.0997265,-94.5785667
2016,Connecticut,Bridgeport,41.1792258,-73.1894384
2016,Texas,Houston,29.7604267,-95.3698028
2016,Texas,Houston,29.7604267,-95.3698028
2016,Washington,Seattle,47.6062095,-122.3320708
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Tennessee,Memphis,35.1495343,-90.0489801
2016,Florida,Fort Lauderdale (Lauderhill),26.1403635,-80.2133808
2016,Texas,San Antonio,29.4241219,-98.49362819999999
2016,South Carolina,Myrtle Beach,33.6890603,-78.8866943
2016,California,Oakland,37.8043637,-122.2711137
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,New Jersey,Orange,40.7706187,-74.2326478
2016,Arkansas,Little Rock,34.7464809,-92.28959479999999
2016,Tennessee,Memphis,35.1495343,-90.0489801
2016,Louisiana,Shreveport,32.5251516,-93.7501789
2016,Ohio,Toledo,41.6528052,-83.5378674
2016,New York,New York (Manhattan),40.7830603,-73.9712488
2016,New York,Newburgh,41.5034271,-74.0104178
2016,Maryland,Capitol Heights,38.8851122,-76.9158068
2016,Texas,San Antonio,29.4241219,-98.49362819999999
2016,Ohio,Dayton,39.7589478,-84.1916069
2016,California,Los Angeles,34.0522342,-118.2436849
2016,California,Riverside,33.9806005,-117.3754942
2016,Mississippi,Jackson,32.2987573,-90.1848103
2016,Florida,Miami Gardens,25.9420377,-80.2456045
2016,Georgia,Jackson,33.2945651,-83.96602089999999
2016,Ohio,Dayton,39.7589478,-84.1916069
2016,Virginia,Roanoke,37.2709704,-79.9414266
2016,Oklahoma,Wellston,35.6942278,-97.063363
2016,California,Oakland,37.8043637,-122.2711137
2016,California,San Francisco,37.7749295,-122.4194155
2016,Illinois,Chicago (Englewood),41.775305,-87.6416419
2016,Alabama,Mobile,30.6953657,-88.0398912
2016,Illinois,Rockford,42.2711311,-89.0939952
2016,California,Los Angeles,34.0522342,-118.2436849
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Michigan,Grand Rapids,42.9633599,-85.6680863
2016,California,Sacramento,38.5815719,-121.4943996
2016,New York,Brooklyn,40.6781784,-73.9441579
2016,Louisiana,New Orleans,29.95106579999999,-90.0715323
2016,Minnesota,Minneapolis,44.977753,-93.2650108
2016,Texas,San Antonio,29.4241219,-98.49362819999999
2016,Illinois,Pembroke Township,41.0543785,-87.5791287
2016,California,Fresno,36.7377981,-119.7871247
2016,California,San Francisco,37.7749295,-122.4194155
2016,North Carolina,Winston Salem (Winston-salem),36.09985959999999,-80.244216
2016,Texas,Humble,29.99883119999999,-95.26215529999999
2016,Texas,Houston,29.7604267,-95.3698028
2016,Illinois,Champaign,40.1164204,-88.2433829
2016,Maryland,Baltimore,39.2903848,-76.6121893
2016,Washington,Burlington,48.4756621,-122.3254374
2016,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2016,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
2016,Virginia,Lynchburg,37.4137536,-79.14224639999999
2016,Florida,Miami,25.7616798,-80.1917902
2016,Florida,Orlando,28.5383355,-81.3792365
2016,Indiana,Indianapolis,39.768403,-86.158068
2016,District of Columbia,Washington,38.9071923,-77.0368707
2016,California,Los Angeles (Hollywood),34.0928092,-118.3286614
2016,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2016,Texas,Humble,29.99883119999999,-95.26215529999999
2016,Indiana,Fort Wayne,41.079273,-85.1393513
2016,Indiana,Fort Wayne,41.079273,-85.1393513
2016,Louisiana,New Orleans,29.95106579999999,-90.0715323
2016,Missouri,Kansas City,39.0997265,-94.5785667
2016,Michigan,Saginaw,43.4194699,-83.9508068
2016,North Carolina,New Bern,35.108493,-77.04411429999999
2016,New Jersey,Jersey City,40.7177545,-74.0431435
2016,Florida,Miami,25.7616798,-80.1917902
2016,Texas,Del Valle,30.2091069,-97.6472349
2016,Arkansas,Hot Springs National Park (Hot Springs),34.5216915,-93.0423545
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Pennsylvania,Reading,40.3356483,-75.9268747
2016,Virginia,Roanoke,37.2709704,-79.9414266
2016,North Carolina,Wilmington,34.2103894,-77.8868117
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Georgia,Atlanta,33.7489954,-84.3879824
2016,Illinois,Chicago (Englewood),41.775305,-87.6416419
2016,New Jersey,Egg Harbor City,39.5287282,-74.64793639999999
2016,Texas,Lubbock,33.5778631,-101.8551665
2016,New York,Bronx,40.8447819,-73.8648268
2016,Missouri,Saint Louis,38.6270025,-90.19940419999999
2016,Alabama,Dadeville,32.831238,-85.76356919999999
2016,Alabama,Bessemer (Brighton),33.44230599999999,-86.93379709999999
2016,Florida,Miami,25.7616798,-80.1917902
2016,New Jersey,Bridgeton,39.427337,-75.2340768
2016,Massachusetts,Boston,42.3600825,-71.0588801
2016,Connecticut,Bridgeport,41.1792258,-73.1894384
2016,Connecticut,Hamden,41.3838782,-72.9026064
2016,Washington,Tacoma,47.2528768,-122.4442906
2016,Alabama,Citronelle,31.0907338,-88.2280622
2016,Connecticut,Waterbury,41.5581525,-73.0514965
2016,California,Oakland,37.8043637,-122.2711137
2016,Virginia,Norfolk,36.8507689,-76.28587259999999
2016,Minnesota,Minneapolis,44.977753,-93.2650108
2016,California,Los Angeles,34.0522342,-118.2436849
2016,Wisconsin,Milwaukee,43.0389025,-87.9064736
2016,New York,Richmond Hill,40.6958108,-73.8272029
2016,Missouri,Joplin,37.08422710000001,-94.51328099999999
2016,Florida,Jacksonville,30.3321838,-81.65565099999999
2016,Texas,Dallas,32.7766642,-96.79698789999999
2016,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2016,Illinois,Evanston,42.0450722,-87.68769689999999
2016,California,Sacramento,38.5815719,-121.4943996
2016,Florida,Jacksonville,30.3321838,-81.65565099999999
2016,New Mexico,Albuquerque,35.0843859,-106.650422
2016,California,Los Angeles,34.0522342,-118.2436849
2016,Mississippi,Vicksburg,32.3526456,-90.877882
2016,Colorado,Arvada,39.8027644,-105.0874842
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Pennsylvania,Reading (Sinking Spring),40.3273146,-76.01104889999999
2016,Michigan,Pontiac,42.6389216,-83.29104679999999
2016,California,Perris,33.7825194,-117.2286478
2016,Tennessee,Memphis,35.1495343,-90.0489801
2016,Georgia,Decatur,33.7748275,-84.2963123
2016,Florida,Hollywood (West Park),25.9846068,-80.20255829999999
2016,Indiana,Evansville,37.9715592,-87.5710898
2016,Florida,Miami,25.7616798,-80.1917902
2016,Texas,Austin,30.267153,-97.7430608
2016,Missouri,Saint Louis,38.6270025,-90.19940419999999
2016,Washington,Mukilteo,47.9445396,-122.3045815
2016,Georgia,Townsend (Eulonia),31.5332762,-81.4270478
2016,Georgia,Athens,33.9519347,-83.357567
2016,New York,Elmira,42.0897965,-76.8077338
2016,Maryland,Baltimore,39.2903848,-76.6121893
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Florida,Fort Myers,26.640628,-81.8723084
2016,Ohio,Hamilton,39.3995008,-84.5613355
2016,South Carolina,North Charleston,32.8771106,-80.0130514
2016,Ohio,Cincinnati,39.1031182,-84.5120196
2016,New York,Brooklyn,40.6781784,-73.9441579
2016,Texas,Bastrop,30.1104947,-97.3152701
2016,Illinois,Kankakee,41.1200325,-87.8611531
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,California,Fresno,36.7377981,-119.7871247
2016,Arkansas,West Memphis,35.1464797,-90.1845388
2016,Texas,Houston,29.7604267,-95.3698028
2016,Michigan,Detroit,42.331427,-83.0457538
2016,Louisiana,Baton Rouge,30.4514677,-91.18714659999999
2016,Texas,Dallas,32.7766642,-96.79698789999999
2016,Ohio,Cleveland,41.49932,-81.6943605
2016,California,San Bernardino,34.1083449,-117.2897652
2016,California,Bakersfield,35.3732921,-119.0187125
2016,Tennessee,Clarksville,36.5297706,-87.3594528
2016,Washington,Woodland,45.9045591,-122.7439912
2016,Texas,Crosby,29.9118885,-95.0621512
2016,California,Oakland,37.8043637,-122.2711137
2016,Ohio,Akron,41.0814447,-81.51900529999999
2016,Georgia,Warner Robins,32.6130007,-83.624201
2016,Missouri,Saint Louis,38.6270025,-90.19940419999999
2016,Maryland,Baltimore,39.2903848,-76.6121893
2016,Michigan,Jackson,42.245869,-84.40134619999999
2016,District of Columbia,Washington,38.9071923,-77.0368707
2016,Michigan,Saint Joseph,42.0938577,-86.4895463
2016,Louisiana,Baton Rouge,30.4514677,-91.18714659999999
2016,Texas,Dallas,32.7766642,-96.79698789999999
2016,Tennessee,Bristol,36.5951059,-82.18874439999999
2016,California,Los Angeles,34.0522342,-118.2436849
2016,New York,Brooklyn,40.6781784,-73.9441579
2016,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
2016,Illinois,Chicago (Englewood),41.775305,-87.6416419
2016,Ohio,Cleveland,41.49932,-81.6943605
2016,Texas,Houston,29.7604267,-95.3698028
2016,Arizona,Phoenix,33.4483771,-112.0740373
2016,Louisiana,Monroe,32.5093109,-92.1193012
2016,Tennessee,Chattanooga,35.0456297,-85.3096801
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Nevada,Las Vegas,36.1699412,-115.1398296
2016,California,Los Angeles,34.0522342,-118.2436849
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Oregon,Woodburn,45.143731,-122.8553724
2016,South Carolina,Bennettsville,34.6173803,-79.68478139999999
2016,North Carolina,Charlotte,35.2270869,-80.8431267
2016,Georgia,Atlanta,33.7489954,-84.3879824
2016,Texas,Houston,29.7604267,-95.3698028
2016,Texas,Corpus Christi,27.8005828,-97.39638099999999
2016,Texas,Fort Worth,32.7554883,-97.3307658
2016,Virginia,Norfolk,36.8507689,-76.28587259999999
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Kansas,Kansas City,39.11553139999999,-94.62678729999999
2016,Connecticut,Hartford,41.7658043,-72.6733723
2016,Maryland,District Heights,38.8576128,-76.8894171
2016,Washington,Olympia,47.0378741,-122.9006951
2016,Georgia,Dekalb (county),33.7956441,-84.2278796
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,New Jersey,Willingboro,40.028848,-74.89164579999999
2016,Kentucky,Louisville,38.2526647,-85.7584557
2016,Virginia,Roanoke,37.2709704,-79.9414266
2016,Virginia,Exmore,37.5318008,-75.82298589999999
2016,Georgia,Waycross,31.2135511,-82.3540178
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Delaware,Wilmington,39.744655,-75.5483909
2016,California,Oakland,37.8043637,-122.2711137
2016,California,Fresno,36.7377981,-119.7871247
2016,New York,Brooklyn,40.6781784,-73.9441579
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Florida,Orlando,28.5383355,-81.3792365
2016,New Mexico,Roswell,33.3942655,-104.5230242
2016,Minnesota,Webster,44.529686,-93.352723
2016,North Carolina,Charlotte,35.2270869,-80.8431267
2016,California,Stockton,37.9577016,-121.2907796
2016,California,Panorama City,34.227617,-118.442425
2016,Florida,Fort Walton Beach,30.42007079999999,-86.6170308
2016,District of Columbia,Washington,38.9071923,-77.0368707
2016,Massachusetts,Boston,42.3600825,-71.0588801
2016,California,Visalia,36.3302284,-119.2920585
2016,Minnesota,Minneapolis,44.977753,-93.2650108
2016,Florida,Cape Coral,26.5628537,-81.9495331
2016,Arizona,Phoenix,33.4483771,-112.0740373
2016,New York,Brooklyn,40.6781784,-73.9441579
2016,Colorado,Denver,39.7392358,-104.990251
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Indiana,Fort Wayne,41.079273,-85.1393513
2016,Maryland,Baltimore,39.2903848,-76.6121893
2016,California,Sacramento,38.5815719,-121.4943996
2016,Nevada,Las Vegas,36.1699412,-115.1398296
2016,New Jersey,Trenton,40.2205824,-74.759717
2016,Indiana,Indianapolis,39.768403,-86.158068
2016,Texas,Houston,29.7604267,-95.3698028
2016,New Jersey,Newark,40.735657,-74.1723667
2016,Louisiana,New Orleans,29.95106579999999,-90.0715323
2016,California,Stockton,37.9577016,-121.2907796
2016,Tennessee,Nashville,36.1626638,-86.7816016
2016,Georgia,Jackson,33.2945651,-83.96602089999999
2016,Indiana,Indianapolis,39.768403,-86.158068
2016,South Carolina,Ravenel,32.7632321,-80.2500986
2016,Indiana,Evansville,37.9715592,-87.5710898
2016,Georgia,Moultrie,31.1799407,-83.7888387
2016,Georgia,Atlanta,33.7489954,-84.3879824
2016,West Virginia,Charleston,38.3498195,-81.6326234
2016,Alabama,Birmingham,33.5185892,-86.8103567
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Texas,Austin,30.267153,-97.7430608
2016,Michigan,Detroit,42.331427,-83.0457538
2016,Alabama,Montgomery,32.3792233,-86.3077368
2016,Maryland,Bethesda,38.984652,-77.0947092
2016,Louisiana,Shreveport,32.5251516,-93.7501789
2016,Florida,Miami,25.7616798,-80.1917902
2016,Minnesota,Minneapolis,44.977753,-93.2650108
2016,Tennessee,Murfreesboro,35.8456213,-86.39027
2016,Missouri,Saint Louis (Ferguson),38.7442175,-90.3053915
2016,California,Oakland,37.8043637,-122.2711137
2016,Louisiana,Baton Rouge,30.4514677,-91.18714659999999
2016,Mississippi,Kilmichael,33.4434573,-89.57174309999999
2016,Maryland,District Heights (Forestville),38.8576128,-76.8894171
2016,Tennessee,Nashville,36.1626638,-86.7816016
2016,Florida,Miami,25.7616798,-80.1917902
2016,Virginia,Halifax,36.7659709,-78.92834409999999
2016,Illinois,Chicago (Englewood),41.775305,-87.6416419
2016,Colorado,Denver,39.7392358,-104.990251
2016,Nevada,Las Vegas,36.1699412,-115.1398296
2016,Alabama,Auburn,32.6098566,-85.48078249999999
2016,New York,New York (Manhattan),40.7830603,-73.9712488
2016,Kansas,Topeka,39.0473451,-95.67515759999999
2016,Ohio,Piketon,39.0681252,-83.01434429999999
2016,Georgia,Appling,33.54609000000001,-82.3163154
2016,Maryland,Baltimore,39.2903848,-76.6121893
2016,Alabama,Blountsville,34.0814863,-86.5911026
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,California,Long Beach,33.7700504,-118.1937395
2016,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2016,South Carolina,Pelzer,34.6423372,-82.4559598
2016,Texas,Edinburg,26.3017374,-98.1633432
2016,Michigan,Detroit,42.331427,-83.0457538
2016,Florida,Orlando,28.5383355,-81.3792365
2016,Alabama,Enterprise,31.3151708,-85.85521609999999
2016,Wisconsin,Milwaukee,43.0389025,-87.9064736
2016,California,Los Angeles,34.0522342,-118.2436849
2016,Tennessee,Memphis,35.1495343,-90.0489801
2016,Alabama,Anniston,33.6598257,-85.8316318
2016,New Mexico,Albuquerque,35.0843859,-106.650422
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Illinois,Chicago (Englewood),41.775305,-87.6416419
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Colorado,Denver,39.7392358,-104.990251
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Florida,Plantation,26.1275862,-80.23310359999999
2016,Alabama,Wetumpka,32.5437448,-86.2119127
2016,Georgia,Atlanta,33.7489954,-84.3879824
2016,Florida,Fort Myers,26.640628,-81.8723084
2016,Oregon,Portland,45.5154586,-122.6793461
2016,California,Oakland,37.8043637,-122.2711137
2016,Michigan,Detroit,42.331427,-83.0457538
2016,New Jersey,Trenton,40.2205824,-74.759717
2016,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
2016,Texas,San Antonio,29.4241219,-98.49362819999999
2016,Louisiana,Lafayette,30.2240897,-92.0198427
2016,Kansas,Kansas City,39.11553139999999,-94.62678729999999
2016,Massachusetts,Chelsea,42.3917638,-71.0328284
2016,Georgia,Roswell,34.0232431,-84.3615555
2016,California,Compton,33.8958492,-118.2200712
2016,Kansas,Wichita,37.68717609999999,-97.33005299999999
2016,Ohio,Columbus,39.9611755,-82.99879419999999
2016,Michigan,Detroit,42.331427,-83.0457538
2016,California,Riverside (Jurupa Valley),33.9971974,-117.4854802
2016,Virginia,Woodbridge (Lake Ridge),38.68789400000001,-77.29776180000002
2016,Washington,Belfair,47.4514588,-122.826946
2016,Kansas,Hesston,38.1383437,-97.43142669999999
2016,Arizona,Glendale,33.5386523,-112.1859866
2016,Florida,Daytona Beach,29.2108147,-81.0228331
2016,Texas,Houston,29.7604267,-95.3698028
2016,Missouri,Hazelwood,38.7714396,-90.3709489
2016,Florida,Tampa,27.950575,-82.4571776
2016,Michigan,Kalamazoo,42.2917069,-85.5872286
2016,Alabama,Bessemer,33.4017766,-86.954437
2016,Florida,Orlando,28.5383355,-81.3792365
2016,Mississippi,Iuka,34.8117565,-88.19004149999999
2016,Missouri,Edgerton,39.5049976,-94.6332896
2016,California,Vallejo,38.1040864,-122.2566367
2016,Texas,Houston,29.7604267,-95.3698028
2016,Alabama,Eutaw (Union),32.840508,-87.8853838
2016,Louisiana,Marrero,29.8993723,-90.1003506
2016,Mississippi,Pass Christian,30.3157527,-89.2475429
2016,Florida,Orlando,28.5383355,-81.3792365
2016,New York,Rochester,43.15657789999999,-77.6088465
2016,Illinois,Chicago (Englewood),41.775305,-87.6416419
2016,California,Los Angeles,34.0522342,-118.2436849
2016,Florida,Apopka,28.6934076,-81.5322149
2016,Florida,Tampa,27.950575,-82.4571776
2016,District of Columbia,Washington,38.9071923,-77.0368707
2016,Arizona,Glendale,33.5386523,-112.1859866
2016,Virginia,Chesapeake,36.7682088,-76.2874927
2016,Washington,Seattle,47.6062095,-122.3320708
2016,California,Perris,33.7825194,-117.2286478
2016,California,Los Angeles,34.0522342,-118.2436849
2016,Virginia,Ware Neck (Gloucester Courthouse),37.4098631,-76.52661739999999
2016,Delaware,Wilmington,39.744655,-75.5483909
2016,District of Columbia,Washington,38.9071923,-77.0368707
2016,Illinois,Chicago,41.8781136,-87.6297982
2016,Tennessee,Memphis,35.1495343,-90.0489801
2016,Florida,Lakeland,28.0394654,-81.9498042
2017,Colorado,Littleton (Highlands Ranch),39.5480789,-104.9739333
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,New Jersey,Long Branch,40.30427780000001,-73.9923596
2017,Nevada,Las Vegas,36.1699412,-115.1398296
2017,Florida,Miami,25.7616798,-80.1917902
2017,Mississippi,Vicksburg,32.3526456,-90.877882
2017,Alabama,Troy,31.8087678,-85.969951
2017,Louisiana,Eunice,30.4943669,-92.4176324
2017,Alabama,Birmingham,33.5185892,-86.8103567
2017,Louisiana,Lafayette,30.2240897,-92.0198427
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Mississippi,Mc Cool (Mccool),33.2020707,-89.34507029999999
2017,California,Pacoima,34.2767691,-118.4104684
2017,Ohio,Columbus,39.9611755,-82.99879419999999
2017,Kentucky,Louisville,38.2526647,-85.7584557
2017,Texas,Garland,32.912624,-96.63888329999999
2017,Massachusetts,Boston,42.3600825,-71.0588801
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,Michigan,Detroit,42.331427,-83.0457538
2017,Michigan,Detroit,42.331427,-83.0457538
2017,Mississippi,Brookhaven,31.5790588,-90.4406506
2017,Ohio,Cleveland,41.49932,-81.6943605
2017,Minnesota,Minneapolis,44.977753,-93.2650108
2017,Louisiana,New Iberia,30.0035365,-91.81872849999999
2017,Georgia,Columbus,32.4609764,-84.9877094
2017,California,Corning,39.9276572,-122.1791556
2017,California,Richmond,37.9357576,-122.3477486
2017,Indiana,Gary,41.6020403,-87.3371523
2017,California,Fresno,36.7377981,-119.7871247
2017,Georgia,Atlanta,33.7489954,-84.3879824
2017,Texas,Dallas,32.7766642,-96.79698789999999
2017,Louisiana,New Orleans,29.95106579999999,-90.0715323
2017,North Carolina,Fayetteville,35.0526641,-78.87835849999999
2017,Ohio,Dayton (Trotwood),39.8201659,-84.274886
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Texas,Sutherland Springs,29.2732957,-98.0566728
2017,Texas,Austin,30.267153,-97.7430608
2017,Ohio,Youngstown,41.0997803,-80.6495194
2017,California,Santa Monica,34.0194543,-118.4911912
2017,Minnesota,Minneapolis,44.977753,-93.2650108
2017,California,Gardena,33.8883487,-118.3089624
2017,New York,Buffalo,42.88644679999999,-78.8783689
2017,Louisiana,Lacombe,30.3135288,-89.9431264
2017,Texas,Austin,30.267153,-97.7430608
